domain_name,target_series,stage_order,forecast_stage,selected_model,interval_method,is_primary,n,covered,violations,coverage,coverage_gap_from_080,wilson_95_low,wilson_95_high,lr_uc,p_uc,n00,n01,n10,n11,lr_ind,p_ind,lr_cc,p_cc,average_interval_width,average_half_width,mean_interval_score,median_interval_score,lower_miss_rate,upper_miss_rate,minimum_calibration_count,maximum_calibration_count
Labour,PAYEMS,1,month_open,Labour 12-Month Mean,gaussian_rmse,0,41,39,2,0.9512195121951219,0.15121951219512186,0.8386102112962914,0.9865190546348308,7.86043630284372,0.005052819820749637,36,2,2,0,0.2106236195441955,0.6462790559512959,8.071059922387915,0.01767630987218207,3836.9266909549583,1918.4633454774792,3857.103553318117,1592.008843932943,0.04878048780487805,0.0,48,48
Labour,PAYEMS,1,month_open,Labour 12-Month Mean,rolling_q80,0,41,39,2,0.9512195121951219,0.15121951219512186,0.8386102112962914,0.9865190546348308,7.86043630284372,0.005052819820749637,36,2,2,0,0.2106236195441955,0.6462790559512959,8.071059922387915,0.01767630987218207,1516.6747967479675,758.3373983739838,1536.4105691056914,1515.8333333333333,0.04878048780487805,0.0,48,48
Labour,PAYEMS,2,after_week_1,Labour Bridge Ridge,exp_weighted_q80,1,41,38,3,0.926829268292683,0.12682926829268293,0.8057255146228096,0.9748021693660901,5.150849775945275,0.023234999628129065,34,3,3,0,0.4870209316686527,0.48525921666709926,5.637870707613928,0.05966943574173728,695.4062874521982,347.7031437260991,748.5299404682029,669.3216811152586,0.04878048780487805,0.024390243902439025,48,48
Labour,PAYEMS,2,after_week_1,Labour Bridge Ridge,gaussian_rmse,0,41,40,1,0.975609756097561,0.1756097560975609,0.8740493794422576,0.9956814684310874,11.667806789366638,0.0006359093165023255,38,1,1,0,0.05128767209537877,0.8208375874096595,11.719094461462017,0.002852534930494162,3699.9524713522646,1849.9762356761323,3708.387407003327,2835.417645411983,0.024390243902439025,0.0,48,48
Labour,PAYEMS,2,after_week_1,Labour Bridge Ridge,rolling_q80,0,41,40,1,0.975609756097561,0.1756097560975609,0.8740493794422576,0.9956814684310874,11.667806789366638,0.0006359093165023255,38,1,1,0,0.05128767209537877,0.8208375874096595,11.719094461462017,0.002852534930494162,1176.4981235971777,588.2490617985889,1186.2471899532297,919.2666926127088,0.024390243902439025,0.0,48,48
Labour,PAYEMS,3,after_week_2,Labour Factor Ridge,exp_weighted_q80,1,41,37,4,0.9024390243902439,0.10243902439024388,0.7745231869447662,0.9614029151019106,3.1734970516028156,0.07484203819348655,34,3,2,1,1.3638167317819985,0.2428771023856817,4.537313783384814,0.10345103275666157,673.1879772800968,336.5939886400484,806.1677206135877,613.6956766785772,0.07317073170731707,0.024390243902439025,48,48
Labour,PAYEMS,3,after_week_2,Labour Factor Ridge,gaussian_rmse,0,41,39,2,0.9512195121951219,0.15121951219512186,0.8386102112962914,0.9865190546348308,7.86043630284372,0.005052819820749637,37,2,1,0,0.10392532746977245,0.7471689891325246,7.964361630313492,0.018644933813995918,3514.077047749808,1757.038523874904,3556.7032971086746,1178.8841303607667,0.04878048780487805,0.0,48,48
Labour,PAYEMS,3,after_week_2,Labour Factor Ridge,rolling_q80,0,41,39,2,0.9512195121951219,0.15121951219512186,0.8386102112962914,0.9865190546348308,7.86043630284372,0.005052819820749637,37,2,1,0,0.10392532746977245,0.7471689891325246,7.964361630313492,0.018644933813995918,921.3317909489402,460.6658954744701,960.2880451705505,966.7263546769695,0.04878048780487805,0.0,48,48
Labour,PAYEMS,4,month_end,Labour Bridge Ridge,exp_weighted_q80,1,41,37,4,0.9024390243902439,0.10243902439024388,0.7745231869447662,0.9614029151019106,3.1734970516028156,0.07484203819348655,32,4,4,0,0.8907269706175533,0.34528038179729514,4.064224022220369,0.13105843177957693,653.7700403833496,326.8850201916748,748.5229413700313,626.8073301823832,0.07317073170731707,0.024390243902439025,48,48
Labour,PAYEMS,4,month_end,Labour Bridge Ridge,gaussian_rmse,0,41,39,2,0.9512195121951219,0.15121951219512186,0.8386102112962914,0.9865190546348308,7.86043630284372,0.005052819820749637,36,2,2,0,0.2106236195441955,0.6462790559512959,8.071059922387915,0.01767630987218207,3825.828261386434,1912.914130693217,3854.6806252306433,2616.8129862309866,0.04878048780487805,0.0,48,48
Labour,PAYEMS,4,month_end,Labour Bridge Ridge,rolling_q80,0,41,38,3,0.926829268292683,0.12682926829268293,0.8057255146228096,0.9748021693660901,5.150849775945275,0.023234999628129065,34,3,3,0,0.4870209316686527,0.48525921666709926,5.637870707613928,0.05966943574173728,1097.3944219825228,548.6972109912614,1136.0636755836956,1137.431112930002,0.07317073170731707,0.0,48,48
Labour,PAYEMS,5,pre_employment_report,Labour Bridge Ridge,exp_weighted_q80,1,41,37,4,0.9024390243902439,0.10243902439024388,0.7745231869447662,0.9614029151019106,3.1734970516028156,0.07484203819348655,32,4,4,0,0.8907269706175533,0.34528038179729514,4.064224022220369,0.13105843177957693,594.2710865055091,297.13554325275453,710.1106980127588,500.1212287448073,0.07317073170731707,0.024390243902439025,48,48
Labour,PAYEMS,5,pre_employment_report,Labour Bridge Ridge,gaussian_rmse,0,41,40,1,0.975609756097561,0.1756097560975609,0.8740493794422576,0.9956814684310874,11.667806789366638,0.0006359093165023255,38,1,1,0,0.05128767209537877,0.8208375874096595,11.719094461462017,0.002852534930494162,3809.7589608914554,1904.8794804457277,3835.004169579476,2597.2426798678825,0.024390243902439025,0.0,48,48
Labour,PAYEMS,5,pre_employment_report,Labour Bridge Ridge,rolling_q80,0,41,39,2,0.9512195121951219,0.15121951219512186,0.8386102112962914,0.9865190546348308,7.86043630284372,0.005052819820749637,36,2,2,0,0.2106236195441955,0.6462790559512959,8.071059922387915,0.01767630987218207,1076.089481440269,538.0447407201345,1125.0293237190285,983.7063816885773,0.04878048780487805,0.0,48,48
Labour,UNRATE,1,month_open,Labour AR(1),exp_weighted_q80,1,40,39,1,0.975,0.17499999999999993,0.8711863103652591,0.9955731684973186,11.271524896374075,0.0007870505047345751,37,1,1,0,0.05263765537439724,0.8185355165389425,11.324162551748472,0.003475276357205113,0.7806595584052431,0.3903297792026216,0.7828584383903578,0.6494468632112369,0.0,0.025,48,48
Labour,UNRATE,1,month_open,Labour AR(1),gaussian_rmse,0,40,40,0,1.0,0.19999999999999996,0.9123783988027135,1.0,17.851484105136777,2.388329287534198e-05,39,0,0,0,0.0,1.0,17.851484105136777,0.00013292279957849182,3.5830346673890636,1.7915173336945318,3.5830346673890636,2.3564699162077165,0.0,0.0,48,48
Labour,UNRATE,1,month_open,Labour AR(1),rolling_q80,0,40,40,0,1.0,0.19999999999999996,0.9123783988027135,1.0,17.851484105136777,2.388329287534198e-05,39,0,0,0,0.0,1.0,17.851484105136777,0.00013292279957849182,1.480478809879023,0.7402394049395113,1.480478809879023,1.4523586948320304,0.0,0.0,48,48
Labour,UNRATE,2,after_week_1,Labour Equal-Weight Ensemble,exp_weighted_q80,1,40,31,9,0.775,-0.025000000000000022,0.6249690325768998,0.8768390867645927,0.15167534631092394,0.6969394511618474,26,4,5,4,3.653760640751024,0.05594276168768421,3.805435987061948,0.14916264465120835,0.7861799469969356,0.39308997349846775,0.9105982767302805,0.8367629577317635,0.0,0.225,48,48
Labour,UNRATE,2,after_week_1,Labour Equal-Weight Ensemble,gaussian_rmse,0,40,36,4,0.9,0.09999999999999998,0.7694822477247771,0.9604204713173936,2.9352011227800467,0.08666786826545826,33,2,2,2,4.9156352351832915,0.026614674582790546,7.850836357963338,0.019733882850749163,2.7293819249920976,1.3646909624960486,2.781670086724544,0.9294952742978408,0.0,0.1,48,48
Labour,UNRATE,2,after_week_1,Labour Equal-Weight Ensemble,rolling_q80,0,40,36,4,0.9,0.09999999999999998,0.7694822477247771,0.9604204713173936,2.9352011227800467,0.08666786826545826,33,2,2,2,4.9156352351832915,0.026614674582790546,7.850836357963338,0.019733882850749163,0.8803892764965578,0.4401946382482789,0.9363212342598214,0.8565054065860871,0.0,0.1,48,48
Labour,UNRATE,3,after_week_2,Labour Equal-Weight Ensemble,exp_weighted_q80,1,40,30,10,0.75,-0.050000000000000044,0.5980603857923197,0.858128813609037,0.5905597580299258,0.44220274536238796,25,4,5,5,5.003967488285909,0.025289283980660385,5.594527246315835,0.0609766897456761,0.7888620109138762,0.3944310054569381,0.9296858308707826,0.8274047348656322,0.0,0.25,48,48
Labour,UNRATE,3,after_week_2,Labour Equal-Weight Ensemble,gaussian_rmse,0,40,36,4,0.9,0.09999999999999998,0.7694822477247771,0.9604204713173936,2.9352011227800467,0.08666786826545826,33,2,2,2,4.9156352351832915,0.026614674582790546,7.850836357963338,0.019733882850749163,2.2128505114444352,1.1064252557222176,2.283273242579228,0.92848908449083,0.0,0.1,48,48
Labour,UNRATE,3,after_week_2,Labour Equal-Weight Ensemble,rolling_q80,0,40,31,9,0.775,-0.025000000000000022,0.6249690325768998,0.8768390867645927,0.15167534631092394,0.6969394511618474,26,4,4,5,6.210146693926198,0.012702010369673155,6.361822040237122,0.041547787004641325,0.79713000050813,0.398565000254065,0.8938894323436688,0.7935672060528196,0.0,0.225,48,48
Labour,UNRATE,4,month_end,Labour Equal-Weight Ensemble,exp_weighted_q80,1,40,30,10,0.75,-0.050000000000000044,0.5980603857923197,0.858128813609037,0.5905597580299258,0.44220274536238796,25,4,5,5,5.003967488285909,0.025289283980660385,5.594527246315835,0.0609766897456761,0.7843889291319615,0.3921944645659807,0.8958575719521505,0.8143723641776424,0.0,0.25,48,48
Labour,UNRATE,4,month_end,Labour Equal-Weight Ensemble,gaussian_rmse,0,40,36,4,0.9,0.09999999999999998,0.7694822477247771,0.9604204713173936,2.9352011227800467,0.08666786826545826,33,2,2,2,4.9156352351832915,0.026614674582790546,7.850836357963338,0.019733882850749163,2.110961147148079,1.0554805735740393,2.1718259571427865,0.9450124840162644,0.0,0.1,48,48
Labour,UNRATE,4,month_end,Labour Equal-Weight Ensemble,rolling_q80,0,40,36,4,0.9,0.09999999999999998,0.7694822477247771,0.9604204713173936,2.9352011227800467,0.08666786826545826,32,3,3,1,0.8188152548760641,0.3655267852904452,3.754016377656111,0.1530473101335627,0.8208032531933565,0.41040162659667834,0.8684217399868744,0.8378253501368433,0.0,0.1,48,48
Labour,UNRATE,5,pre_employment_report,Labour Equal-Weight Ensemble,exp_weighted_q80,1,40,32,8,0.8,0.0,0.652426936536005,0.895000102745623,0.0,1.0,26,5,6,2,0.31879864163359883,0.5723305132982771,0.31879864163359883,0.8526558077654587,0.729654722044278,0.364827361022139,0.8784836573557996,0.7536862637712956,0.0,0.2,48,48
Labour,UNRATE,5,pre_employment_report,Labour Equal-Weight Ensemble,gaussian_rmse,0,40,36,4,0.9,0.09999999999999998,0.7694822477247771,0.9604204713173936,2.9352011227800467,0.08666786826545826,33,2,2,2,4.9156352351832915,0.026614674582790546,7.850836357963338,0.019733882850749163,2.0785407886288785,1.0392703943144392,2.134406074679391,0.8574043966379552,0.0,0.1,48,48
Labour,UNRATE,5,pre_employment_report,Labour Equal-Weight Ensemble,rolling_q80,0,40,35,5,0.875,0.07499999999999996,0.738878801611489,0.945404997490546,1.5728148158207418,0.2097987046721094,31,3,4,1,0.49542970570120914,0.4815151829360418,2.068244521521951,0.3555383139361212,0.7699899682077717,0.3849949841038859,0.8439320676821371,0.8132745820631773,0.0,0.125,48,48
