domain_name,target_series,stage_order,forecast_stage,target_period,selected_model,variant,forecast_date,actual_release_date,point_forecast,actual,prior_observable_error_count,calibration_window_count,interval_half_width,lower_80,upper_80,interval_width,interval_covered,violation,interval_score
Labour,PAYEMS,4,month_end,2024-12,Labour Bridge Ridge,short_memory,2024-12-31,2025-01-10,331.54470502256078,256,101,48,255.56635425741513,75.978350765145649,587.11105927997596,511.13270851483026,1,0,511.13270851483031
Labour,PAYEMS,4,month_end,2024-12,Labour Bridge Ridge,long_memory,2024-12-31,2025-01-10,331.54470502256078,256,101,48,320.64809018109861,10.896614841462167,652.19279520365944,641.29618036219722,1,0,641.29618036219722
Labour,PAYEMS,5,pre_employment_report,2024-12,Labour Bridge Ridge,short_memory,2025-01-09,2025-01-10,448.6194631163699,256,101,48,230.96249433740064,217.65696877896926,679.58195745377054,461.92498867480128,1,0,461.92498867480128
Labour,PAYEMS,5,pre_employment_report,2024-12,Labour Bridge Ridge,long_memory,2025-01-09,2025-01-10,448.6194631163699,256,101,48,294.36082522009139,154.25863789627851,742.98028833646129,588.72165044018277,1,0,588.72165044018277
Labour,PAYEMS,1,month_open,2025-01,Labour 12-Month Mean,short_memory,2025-01-01,2025-02-07,185.75,143,100,48,140.66666666666663,45.083333333333371,326.41666666666663,281.33333333333326,1,0,281.33333333333326
Labour,PAYEMS,1,month_open,2025-01,Labour 12-Month Mean,long_memory,2025-01-01,2025-02-07,185.75,143,100,48,218.91666666666669,-33.166666666666686,404.66666666666669,437.83333333333337,1,0,437.83333333333337
Labour,PAYEMS,2,after_week_1,2025-01,Labour Bridge Ridge,short_memory,2025-01-07,2025-02-07,408.02366429579359,143,100,48,298.29978177033735,109.72388252545625,706.32344606613094,596.59956354067469,1,0,596.59956354067469
Labour,PAYEMS,2,after_week_1,2025-01,Labour Bridge Ridge,long_memory,2025-01-07,2025-02-07,408.02366429579359,143,100,48,368.1298757406455,39.893788555148092,776.15354003643915,736.259751481291,1,0,736.259751481291
Labour,PAYEMS,3,after_week_2,2025-01,Labour Factor Ridge,short_memory,2025-01-14,2025-02-07,120.08789819743214,143,102,48,392.54433939535511,-272.45644119792297,512.63223759278731,785.08867879071022,1,0,785.08867879071022
Labour,PAYEMS,3,after_week_2,2025-01,Labour Factor Ridge,long_memory,2025-01-14,2025-02-07,120.08789819743214,143,102,48,383.87279890357172,-263.78490070613958,503.96069710100386,767.74559780714344,1,0,767.74559780714344
Labour,PAYEMS,4,month_end,2025-01,Labour Bridge Ridge,short_memory,2025-01-31,2025-02-07,291.41073908492024,143,102,48,230.67699877891579,60.733740306004449,522.08773786383608,461.35399755783158,1,0,461.35399755783163
Labour,PAYEMS,4,month_end,2025-01,Labour Bridge Ridge,long_memory,2025-01-31,2025-02-07,291.41073908492024,143,102,48,313.40366509119161,-21.992926006271375,604.81440417611179,626.80733018238323,1,0,626.80733018238311
Labour,PAYEMS,5,pre_employment_report,2025-01,Labour Bridge Ridge,short_memory,2025-02-06,2025-02-07,203.62715379779385,143,102,48,230.67699877891579,-27.049844981121936,434.30415257670961,461.35399755783158,1,0,461.35399755783158
Labour,PAYEMS,5,pre_employment_report,2025-01,Labour Bridge Ridge,long_memory,2025-02-06,2025-02-07,203.62715379779385,143,102,48,283.90078695930845,-80.273633161514596,487.52794075710233,567.8015739186169,1,0,567.8015739186169
Labour,PAYEMS,1,month_open,2025-02,Labour 12-Month Mean,short_memory,2025-02-01,2025-03-07,188.83333333333334,151,101,48,129,59.833333333333343,317.83333333333337,258,1,0,258
Labour,PAYEMS,1,month_open,2025-02,Labour 12-Month Mean,long_memory,2025-02-01,2025-03-07,188.83333333333334,151,101,48,211.16666666666669,-22.333333333333343,400,422.33333333333337,1,0,422.33333333333337
Labour,PAYEMS,2,after_week_1,2025-02,Labour Bridge Ridge,short_memory,2025-02-07,2025-03-07,326.04549720664903,151,101,48,270.76237474536919,55.283122461279845,596.80787195201822,541.52474949073837,1,0,541.52474949073837
Labour,PAYEMS,2,after_week_1,2025-02,Labour Bridge Ridge,long_memory,2025-02-07,2025-03-07,326.04549720664903,151,101,48,335.26963019870311,-9.2241329920540807,661.31512740535209,670.53926039740622,1,0,670.53926039740622
Labour,PAYEMS,3,after_week_2,2025-02,Labour Factor Ridge,short_memory,2025-02-14,2025-03-07,28.143197932514596,151,103,48,371.11359234479966,-342.97039441228503,399.25679027731428,742.22718468959931,1,0,742.22718468959931
Labour,PAYEMS,3,after_week_2,2025-02,Labour Factor Ridge,long_memory,2025-02-14,2025-03-07,28.143197932514596,151,103,48,383.87279890357172,-355.72960097105715,412.01599683608629,767.74559780714344,1,0,767.74559780714344
Labour,PAYEMS,4,month_end,2025-02,Labour Bridge Ridge,short_memory,2025-02-28,2025-03-07,345.89650321701038,151,103,48,226.54787356511812,119.34862965189225,572.44437678212853,453.09574713023625,1,0,453.0957471302363
Labour,PAYEMS,4,month_end,2025-02,Labour Bridge Ridge,long_memory,2025-02-28,2025-03-07,345.89650321701038,151,103,48,313.40366509119161,32.492838125818764,659.30016830820205,626.80733018238323,1,0,626.80733018238334
Labour,PAYEMS,5,pre_employment_report,2025-02,Labour Bridge Ridge,short_memory,2025-03-06,2025-03-07,336.92306178534875,151,103,48,221.23366541666377,115.68939636868498,558.15672720201246,442.46733083332754,1,0,442.46733083332748
Labour,PAYEMS,5,pre_employment_report,2025-02,Labour Bridge Ridge,long_memory,2025-03-06,2025-03-07,336.92306178534875,151,103,48,268.38184407743995,68.5412177079088,605.3049058627887,536.7636881548799,1,0,536.7636881548799
Labour,PAYEMS,1,month_open,2025-03,Labour 12-Month Mean,short_memory,2025-03-01,2025-04-04,166.33333333333334,228,102,48,121,45.333333333333343,287.33333333333337,242,1,0,242.00000000000003
Labour,PAYEMS,1,month_open,2025-03,Labour 12-Month Mean,long_memory,2025-03-01,2025-04-04,166.33333333333334,228,102,48,184.5,-18.166666666666657,350.83333333333337,369,1,0,369
Labour,PAYEMS,2,after_week_1,2025-03,Labour Bridge Ridge,short_memory,2025-03-07,2025-04-04,138.7157918335987,228,102,48,270.76237474536919,-132.04658291177049,409.47816657896789,541.52474949073837,1,0,541.52474949073837
Labour,PAYEMS,2,after_week_1,2025-03,Labour Bridge Ridge,long_memory,2025-03-07,2025-04-04,138.7157918335987,228,102,48,335.26963019870311,-196.55383836510441,473.98542203230181,670.53926039740622,1,0,670.53926039740622
Labour,PAYEMS,3,after_week_2,2025-03,Labour Factor Ridge,short_memory,2025-03-14,2025-04-04,491.78746208794672,228,104,48,306.84783833928861,184.93962374865811,798.63530042723528,613.69567667857723,1,0,613.69567667857723
Labour,PAYEMS,3,after_week_2,2025-03,Labour Factor Ridge,long_memory,2025-03-14,2025-04-04,491.78746208794672,228,104,48,371.11359234479966,120.67386974314707,862.90105443274638,742.22718468959931,1,0,742.22718468959931
Labour,PAYEMS,4,month_end,2025-03,Labour Bridge Ridge,short_memory,2025-03-31,2025-04-04,-23.002503040640917,228,104,48,194.89650321701038,-217.89900625765131,171.89400017636945,389.79300643402075,0,1,950.8530046703263
Labour,PAYEMS,4,month_end,2025-03,Labour Bridge Ridge,long_memory,2025-03-31,2025-04-04,-23.002503040640917,228,104,48,293.96875014781756,-316.97125318845849,270.96624710717663,587.93750029563512,1,0,587.93750029563512
Labour,PAYEMS,5,pre_employment_report,2025-03,Labour Bridge Ridge,short_memory,2025-04-03,2025-04-04,40.165751813369162,228,104,48,192.6194631163699,-152.45371130300074,232.78521492973906,385.2389262327398,1,0,385.2389262327398
Labour,PAYEMS,5,pre_employment_report,2025-03,Labour Bridge Ridge,long_memory,2025-04-03,2025-04-04,40.165751813369162,228,104,48,259.41524858281775,-219.2494967694486,299.58100039618694,518.83049716563551,1,0,518.83049716563551
Labour,PAYEMS,1,month_open,2025-04,Labour 12-Month Mean,short_memory,2025-04-01,2025-05-02,162.25,177,103,48,118.25,44,280.5,236.5,1,0,236.5
Labour,PAYEMS,1,month_open,2025-04,Labour 12-Month Mean,long_memory,2025-04-01,2025-05-02,162.25,177,103,48,184.5,-22.25,346.75,369,1,0,369
Labour,PAYEMS,2,after_week_1,2025-04,Labour Bridge Ridge,short_memory,2025-04-07,2025-05-02,250.13243234500698,177,104,48,265.02366429579359,-14.891231950786619,515.15609664080057,530.04732859158719,1,0,530.04732859158719
Labour,PAYEMS,2,after_week_1,2025-04,Labour Bridge Ridge,long_memory,2025-04-07,2025-05-02,250.13243234500698,177,104,48,309.01731028344744,-58.884877938440468,559.14974262845442,618.03462056689489,1,0,618.03462056689489
Labour,PAYEMS,3,after_week_2,2025-04,Labour Factor Ridge,short_memory,2025-04-14,2025-05-02,228.15619163587593,177,105,48,263.78746208794672,-35.631270452070794,491.94365372382265,527.57492417589344,1,0,527.57492417589344
Labour,PAYEMS,3,after_week_2,2025-04,Labour Factor Ridge,long_memory,2025-04-14,2025-05-02,228.15619163587593,177,105,48,371.11359234479966,-142.95740070892373,599.26978398067558,742.22718468959931,1,0,742.22718468959931
Labour,PAYEMS,4,month_end,2025-04,Labour Bridge Ridge,short_memory,2025-04-30,2025-05-02,249.48552937902153,177,105,48,251.00250304064093,-1.5169736616194029,500.48803241966243,502.00500608128186,1,0,502.00500608128186
Labour,PAYEMS,4,month_end,2025-04,Labour Bridge Ridge,long_memory,2025-04-30,2025-05-02,249.48552937902153,177,105,48,293.96875014781756,-44.483220768796031,543.45427952683906,587.93750029563512,1,0,587.93750029563512
Labour,PAYEMS,5,pre_employment_report,2025-04,Labour Bridge Ridge,short_memory,2025-05-01,2025-05-02,232.54145993671855,177,105,48,192.6194631163699,39.921996820348653,425.16092305308848,385.2389262327398,1,0,385.2389262327398
Labour,PAYEMS,5,pre_employment_report,2025-04,Labour Bridge Ridge,long_memory,2025-05-01,2025-05-02,232.54145993671855,177,105,48,250.06061437240362,-17.519154435685067,482.60207430912214,500.12122874480724,1,0,500.12122874480724
Labour,PAYEMS,1,month_open,2025-05,Labour 12-Month Mean,short_memory,2025-05-01,2025-06-06,156.75,139,104,48,118.25,38.5,275,236.5,1,0,236.5
Labour,PAYEMS,1,month_open,2025-05,Labour 12-Month Mean,long_memory,2025-05-01,2025-06-06,156.75,139,104,48,179.66666666666663,-22.916666666666629,336.41666666666663,359.33333333333326,1,0,359.33333333333326
Labour,PAYEMS,2,after_week_1,2025-05,Labour Bridge Ridge,short_memory,2025-05-07,2025-06-06,201.97871484678905,139,105,48,265.02366429579359,-63.044949449004548,467.00237914258264,530.04732859158719,1,0,530.04732859158719
Labour,PAYEMS,2,after_week_1,2025-05,Labour Bridge Ridge,long_memory,2025-05-07,2025-06-06,201.97871484678905,139,105,48,298.29978177033735,-96.321066923548301,500.27849661712639,596.59956354067469,1,0,596.59956354067469
Labour,PAYEMS,3,after_week_2,2025-05,Labour Factor Ridge,short_memory,2025-05-14,2025-06-06,212.217829370473,139,106,48,263.78746208794672,-51.569632717473723,476.00529145841972,527.57492417589344,1,0,527.57492417589344
Labour,PAYEMS,3,after_week_2,2025-05,Labour Factor Ridge,long_memory,2025-05-14,2025-06-06,212.217829370473,139,106,48,306.84783833928861,-94.630008968815616,519.06566770976156,613.69567667857723,1,0,613.69567667857723
Labour,PAYEMS,4,month_end,2025-05,Labour Bridge Ridge,short_memory,2025-05-31,2025-06-06,188.16837339056192,139,106,48,251.00250304064093,-62.834129650079007,439.17087643120283,502.00500608128186,1,0,502.00500608128186
Labour,PAYEMS,4,month_end,2025-05,Labour Bridge Ridge,long_memory,2025-05-31,2025-06-06,188.16837339056192,139,106,48,264.43727143707696,-76.268898046515034,452.60564482763891,528.87454287415392,1,0,528.87454287415392
Labour,PAYEMS,5,pre_employment_report,2025-05,Labour Bridge Ridge,short_memory,2025-06-05,2025-06-06,234.46400800548355,139,106,48,192.6194631163699,41.844544889113649,427.08347112185345,385.2389262327398,1,0,385.2389262327398
Labour,PAYEMS,5,pre_employment_report,2025-05,Labour Bridge Ridge,long_memory,2025-06-05,2025-06-06,234.46400800548355,139,106,48,250.06061437240362,-15.596606366920071,484.52462237788717,500.12122874480724,1,0,500.12122874480724
Labour,PAYEMS,1,month_open,2025-06,Labour 12-Month Mean,short_memory,2025-06-01,2025-07-03,151.91666666666666,147,105,48,112.83333333333334,39.083333333333314,264.75,225.66666666666669,1,0,225.66666666666669
Labour,PAYEMS,1,month_open,2025-06,Labour 12-Month Mean,long_memory,2025-06-01,2025-07-03,151.91666666666666,147,105,48,173.91666666666663,-21.999999999999972,325.83333333333326,347.83333333333326,1,0,347.83333333333326
Labour,PAYEMS,2,after_week_1,2025-06,Labour Bridge Ridge,short_memory,2025-06-07,2025-07-03,90.232851172730633,147,106,48,265.02366429579359,-174.79081312306295,355.25651546852424,530.04732859158719,1,0,530.04732859158719
Labour,PAYEMS,2,after_week_1,2025-06,Labour Bridge Ridge,long_memory,2025-06-07,2025-07-03,90.232851172730633,147,106,48,298.29978177033735,-208.0669305976067,388.53263294306799,596.59956354067469,1,0,596.59956354067469
Labour,PAYEMS,3,after_week_2,2025-06,Labour Factor Ridge,short_memory,2025-06-14,2025-07-03,52.57208625696029,147,107,48,263.78746208794672,-211.21537583098643,316.35954834490701,527.57492417589344,1,0,527.57492417589344
Labour,PAYEMS,3,after_week_2,2025-06,Labour Factor Ridge,long_memory,2025-06-14,2025-07-03,52.57208625696029,147,107,48,293.25533384534651,-240.68324758838622,345.8274201023068,586.51066769069303,1,0,586.51066769069303
Labour,PAYEMS,4,month_end,2025-06,Labour Bridge Ridge,short_memory,2025-06-30,2025-07-03,62.270688388203311,147,107,48,230.67699877891579,-168.40631039071246,292.94768716711911,461.35399755783158,1,0,461.35399755783158
Labour,PAYEMS,4,month_end,2025-06,Labour Bridge Ridge,long_memory,2025-06-30,2025-07-03,62.270688388203311,147,107,48,264.43727143707696,-202.16658304887363,326.70795982528028,528.87454287415392,1,0,528.87454287415392
Labour,PAYEMS,5,pre_employment_report,2025-06,Labour Bridge Ridge,short_memory,2025-07-02,2025-07-03,21.283617044294161,147,107,48,187.83424818663084,-166.55063114233667,209.11786523092502,375.66849637326169,1,0,375.66849637326169
Labour,PAYEMS,5,pre_employment_report,2025-06,Labour Bridge Ridge,long_memory,2025-07-02,2025-07-03,21.283617044294161,147,107,48,230.96249433740064,-209.6788772931065,252.24611138169479,461.92498867480128,1,0,461.92498867480128
Labour,PAYEMS,1,month_open,2025-07,Labour 12-Month Mean,short_memory,2025-07-01,2025-08-01,144.41666666666666,73,106,48,77,67.416666666666657,221.41666666666666,154,1,0,154
Labour,PAYEMS,1,month_open,2025-07,Labour 12-Month Mean,long_memory,2025-07-01,2025-08-01,144.41666666666666,73,106,48,165.16666666666669,-20.750000000000028,309.58333333333337,330.33333333333337,1,0,330.33333333333337
Labour,PAYEMS,2,after_week_1,2025-07,Labour Bridge Ridge,short_memory,2025-07-07,2025-08-01,-3.007726467050972,73,107,48,258.67697602077078,-261.68470248782177,255.66924955371979,517.35395204154156,1,0,517.35395204154156
Labour,PAYEMS,2,after_week_1,2025-07,Labour Bridge Ridge,long_memory,2025-07-07,2025-08-01,-3.007726467050972,73,107,48,298.29978177033735,-301.30750823738833,295.29205530328636,596.59956354067469,1,0,596.59956354067469
Labour,PAYEMS,3,after_week_2,2025-07,Labour Factor Ridge,short_memory,2025-07-14,2025-08-01,452.67370237916543,73,108,48,263.78746208794672,188.88624029121871,716.46116446711221,527.57492417589344,0,1,1686.4373270880806
Labour,PAYEMS,3,after_week_2,2025-07,Labour Factor Ridge,long_memory,2025-07-14,2025-08-01,452.67370237916543,73,108,48,266.17228743514977,186.50141494401566,718.8459898143152,532.34457487029954,0,1,1667.3587243104562
Labour,PAYEMS,4,month_end,2025-07,Labour Bridge Ridge,short_memory,2025-07-31,2025-08-01,105.32402562631216,73,108,48,194.89650321701038,-89.572477590698213,300.22052884332254,389.79300643402075,1,0,389.79300643402075
Labour,PAYEMS,4,month_end,2025-07,Labour Bridge Ridge,long_memory,2025-07-31,2025-08-01,105.32402562631216,73,108,48,257.1501967228678,-151.82617109655564,362.47422234917997,514.30039344573561,1,0,514.30039344573561
Labour,PAYEMS,5,pre_employment_report,2025-07,Labour Bridge Ridge,short_memory,2025-07-31,2025-08-01,105.32402562631216,73,108,48,187.83424818663084,-82.510222560318681,293.15827381294298,375.66849637326169,1,0,375.66849637326163
Labour,PAYEMS,5,pre_employment_report,2025-07,Labour Bridge Ridge,long_memory,2025-07-31,2025-08-01,105.32402562631216,73,108,48,230.96249433740064,-125.63846871108848,336.28651996371281,461.92498867480128,1,0,461.92498867480128
Labour,PAYEMS,1,month_open,2025-08,Labour 12-Month Mean,short_memory,2025-08-01,2025-09-05,129.25,22,107,48,75.583333333333343,53.666666666666657,204.83333333333334,151.16666666666669,0,1,467.83333333333326
Labour,PAYEMS,1,month_open,2025-08,Labour 12-Month Mean,long_memory,2025-08-01,2025-09-05,129.25,22,107,48,158.08333333333331,-28.833333333333314,287.33333333333331,316.16666666666663,1,0,316.16666666666663
Labour,PAYEMS,2,after_week_1,2025-08,Labour Bridge Ridge,short_memory,2025-08-07,2025-09-05,322.99612090524283,22,108,48,229.35993456981944,93.636186335423389,552.35605547506225,458.71986913963889,0,1,1175.0817324938728
Labour,PAYEMS,2,after_week_1,2025-08,Labour Bridge Ridge,long_memory,2025-08-07,2025-09-05,322.99612090524283,22,108,48,270.76237474536919,52.233746159873647,593.75849565061208,541.52474949073837,0,1,843.86221108947495
Labour,PAYEMS,3,after_week_2,2025-08,Labour Factor Ridge,short_memory,2025-08-14,2025-09-05,291.95107103239002,22,109,48,371.11359234479966,-79.162521312409638,663.06466337718962,742.22718468959931,1,0,742.2271846895992
Labour,PAYEMS,3,after_week_2,2025-08,Labour Factor Ridge,long_memory,2025-08-14,2025-09-05,291.95107103239002,22,109,48,306.84783833928861,-14.896767306898596,598.79890937167863,613.69567667857723,1,0,613.69567667857723
Labour,PAYEMS,4,month_end,2025-08,Labour Bridge Ridge,short_memory,2025-08-31,2025-09-05,318.48666623755435,22,109,48,194.89650321701038,123.59016302054397,513.38316945456472,389.79300643402075,0,1,1405.6946366394604
Labour,PAYEMS,4,month_end,2025-08,Labour Bridge Ridge,long_memory,2025-08-31,2025-09-05,318.48666623755435,22,109,48,255.56635425741513,62.920311980139218,574.05302049496947,511.13270851483026,0,1,920.33582831622243
Labour,PAYEMS,5,pre_employment_report,2025-08,Labour Bridge Ridge,short_memory,2025-09-04,2025-09-05,327.90283703511193,22,109,48,187.83424818663084,140.06858884848108,515.73708522174275,375.66849637326169,0,1,1556.3543848580725
Labour,PAYEMS,5,pre_employment_report,2025-08,Labour Bridge Ridge,long_memory,2025-09-04,2025-09-05,327.90283703511193,22,109,48,230.67699877891579,97.225838256196141,558.57983581402777,461.35399755783158,0,1,1213.612380119793
Labour,PAYEMS,1,month_open,2025-09,Labour 12-Month Mean,short_memory,2025-09-01,2025-11-20,129.25,119,108,48,71.416666666666657,57.833333333333343,200.66666666666666,142.83333333333331,1,0,142.83333333333331
Labour,PAYEMS,1,month_open,2025-09,Labour 12-Month Mean,long_memory,2025-09-01,2025-11-20,129.25,119,108,48,153.66666666666669,-24.416666666666686,282.91666666666669,307.33333333333337,1,0,307.33333333333337
Labour,PAYEMS,2,after_week_1,2025-09,Labour Bridge Ridge,short_memory,2025-09-07,2025-11-20,56.874462321106797,119,109,48,270.76237474536919,-213.8879124242624,327.63683706647601,541.52474949073837,1,0,541.52474949073837
Labour,PAYEMS,2,after_week_1,2025-09,Labour Bridge Ridge,long_memory,2025-09-07,2025-11-20,56.874462321106797,119,109,48,300.99612090524283,-244.12165858413604,357.87058322634965,601.99224181048567,1,0,601.99224181048567
Labour,PAYEMS,3,after_week_2,2025-09,Labour Factor Ridge,short_memory,2025-09-14,2025-11-20,172.41413208866464,119,110,48,269.95107103239002,-97.536938943725374,442.36520312105466,539.90214206478004,1,0,539.90214206478004
Labour,PAYEMS,3,after_week_2,2025-09,Labour Factor Ridge,long_memory,2025-09-14,2025-11-20,172.41413208866464,119,110,48,293.25533384534651,-120.84120175668187,465.66946593401116,586.51066769069303,1,0,586.51066769069303
Labour,PAYEMS,4,month_end,2025-09,Labour Bridge Ridge,short_memory,2025-09-30,2025-11-20,92.931132931112614,119,110,48,251.00250304064093,-158.07137010952832,343.93363597175357,502.00500608128186,1,0,502.00500608128186
Labour,PAYEMS,4,month_end,2025-09,Labour Bridge Ridge,long_memory,2025-09-30,2025-11-20,92.931132931112614,119,110,48,264.43727143707696,-171.50613850596434,357.36840436818954,528.87454287415392,1,0,528.87454287415392
Labour,PAYEMS,5,pre_employment_report,2025-09,Labour Bridge Ridge,short_memory,2025-11-19,2025-11-20,92.931132931112614,119,110,48,207.53557687830656,-114.60444394719394,300.46670980941917,415.07115375661311,1,0,415.07115375661311
Labour,PAYEMS,5,pre_employment_report,2025-09,Labour Bridge Ridge,long_memory,2025-11-19,2025-11-20,92.931132931112614,119,110,48,250.06061437240362,-157.12948144129101,342.99174730351626,500.12122874480724,1,0,500.12122874480724
Labour,PAYEMS,1,month_open,2025-10,Labour 12-Month Mean,short_memory,2025-10-01,2025-12-16,122.16666666666667,-105,109,48,107.25,14.916666666666671,229.41666666666669,214.5,0,1,1413.6666666666667
Labour,PAYEMS,1,month_open,2025-10,Labour 12-Month Mean,long_memory,2025-10-01,2025-12-16,122.16666666666667,-105,109,48,153.66666666666669,-31.500000000000014,275.83333333333337,307.33333333333337,0,1,1042.3333333333333
Labour,PAYEMS,2,after_week_1,2025-10,Labour Bridge Ridge,short_memory,2025-10-07,2025-12-16,95.773044196184742,-105,109,48,270.76237474536919,-174.98933054918444,366.53541894155393,541.52474949073837,1,0,541.52474949073837
Labour,PAYEMS,2,after_week_1,2025-10,Labour Bridge Ridge,long_memory,2025-10-07,2025-12-16,95.773044196184742,-105,109,48,300.99612090524283,-205.22307670905809,396.76916510142757,601.99224181048567,1,0,601.99224181048567
Labour,PAYEMS,3,after_week_2,2025-10,Labour Factor Ridge,short_memory,2025-10-14,2025-12-16,163.29742977335496,-105,110,48,269.95107103239002,-106.65364125903506,433.24850080574498,539.90214206478004,1,0,539.90214206478004
Labour,PAYEMS,3,after_week_2,2025-10,Labour Factor Ridge,long_memory,2025-10-14,2025-12-16,163.29742977335496,-105,110,48,293.25533384534651,-129.95790407199155,456.55276361870148,586.51066769069303,1,0,586.51066769069303
Labour,PAYEMS,4,month_end,2025-10,Labour Bridge Ridge,short_memory,2025-10-31,2025-12-16,95.773044196184742,-105,110,48,251.00250304064093,-155.22945884445619,346.77554723682567,502.00500608128186,1,0,502.00500608128186
Labour,PAYEMS,4,month_end,2025-10,Labour Bridge Ridge,long_memory,2025-10-31,2025-12-16,95.773044196184742,-105,110,48,264.43727143707696,-168.66422724089222,360.2103156332617,528.87454287415392,1,0,528.87454287415392
Labour,PAYEMS,5,pre_employment_report,2025-10,Labour Bridge Ridge,short_memory,2025-12-15,2025-12-16,101.53886600268322,-105,111,48,192.6194631163699,-91.080597113686679,294.15832911905312,385.2389262327398,0,1,524.43295509587301
Labour,PAYEMS,5,pre_employment_report,2025-10,Labour Bridge Ridge,long_memory,2025-12-15,2025-12-16,101.53886600268322,-105,111,48,230.96249433740064,-129.42362833471742,332.50136034008386,461.92498867480128,1,0,461.92498867480128
Labour,PAYEMS,1,month_open,2025-11,Labour 12-Month Mean,short_memory,2025-11-01,2025-12-16,122.16666666666667,64,109,48,107.25,14.916666666666671,229.41666666666669,214.5,1,0,214.5
Labour,PAYEMS,1,month_open,2025-11,Labour 12-Month Mean,long_memory,2025-11-01,2025-12-16,122.16666666666667,64,109,48,153.66666666666669,-31.500000000000014,275.83333333333337,307.33333333333337,1,0,307.33333333333337
Labour,PAYEMS,2,after_week_1,2025-11,Labour Bridge Ridge,short_memory,2025-11-07,2025-12-16,86.990651803379407,64,109,48,270.76237474536919,-183.77172294198976,357.75302654874861,541.52474949073837,1,0,541.52474949073837
Labour,PAYEMS,2,after_week_1,2025-11,Labour Bridge Ridge,long_memory,2025-11-07,2025-12-16,86.990651803379407,64,109,48,300.99612090524283,-214.00546910186341,387.98677270862225,601.99224181048567,1,0,601.99224181048567
Labour,PAYEMS,3,after_week_2,2025-11,Labour Factor Ridge,short_memory,2025-11-14,2025-12-16,153.43516609240444,64,110,48,269.95107103239002,-116.51590493998557,423.38623712479443,539.90214206478004,1,0,539.90214206478004
Labour,PAYEMS,3,after_week_2,2025-11,Labour Factor Ridge,long_memory,2025-11-14,2025-12-16,153.43516609240444,64,110,48,293.25533384534651,-139.82016775294207,446.69049993775093,586.51066769069303,1,0,586.51066769069303
Labour,PAYEMS,4,month_end,2025-11,Labour Bridge Ridge,short_memory,2025-11-30,2025-12-16,255.89984173660741,64,111,48,251.00250304064093,4.8973386959664822,506.90234477724835,502.00500608128186,1,0,502.00500608128186
Labour,PAYEMS,4,month_end,2025-11,Labour Bridge Ridge,long_memory,2025-11-30,2025-12-16,255.89984173660741,64,111,48,264.43727143707696,-8.537429700469545,520.33711317368443,528.87454287415392,1,0,528.87454287415403
Labour,PAYEMS,5,pre_employment_report,2025-11,Labour Bridge Ridge,short_memory,2025-12-15,2025-12-16,240.06155712050705,64,111,48,192.6194631163699,47.442094004137147,432.68102023687698,385.2389262327398,1,0,385.2389262327398
Labour,PAYEMS,5,pre_employment_report,2025-11,Labour Bridge Ridge,long_memory,2025-12-15,2025-12-16,240.06155712050705,64,111,48,230.96249433740064,9.0990627831064046,471.02405145790772,461.92498867480128,1,0,461.92498867480128
Labour,PAYEMS,1,month_open,2025-12,Labour 12-Month Mean,short_memory,2025-12-01,2026-01-09,119.41666666666667,50,110,48,107.25,12.166666666666671,226.66666666666669,214.5,1,0,214.5
Labour,PAYEMS,1,month_open,2025-12,Labour 12-Month Mean,long_memory,2025-12-01,2026-01-09,119.41666666666667,50,110,48,135.91666666666663,-16.499999999999957,255.33333333333331,271.83333333333326,1,0,271.83333333333326
Labour,PAYEMS,2,after_week_1,2025-12,Labour Bridge Ridge,short_memory,2025-12-07,2026-01-09,296.84607660921898,50,110,48,265.02366429579359,31.822412313425389,561.86974090501258,530.04732859158719,1,0,530.04732859158719
Labour,PAYEMS,2,after_week_1,2025-12,Labour Bridge Ridge,long_memory,2025-12-07,2026-01-09,296.84607660921898,50,110,48,298.29978177033735,-1.4537051611183642,595.14585837955633,596.59956354067469,1,0,596.59956354067469
Labour,PAYEMS,3,after_week_2,2025-12,Labour Factor Ridge,short_memory,2025-12-14,2026-01-09,55.771496597769492,50,111,48,269.95107103239002,-214.17957443462052,325.72256763015952,539.90214206478004,1,0,539.90214206478004
Labour,PAYEMS,3,after_week_2,2025-12,Labour Factor Ridge,long_memory,2025-12-14,2026-01-09,55.771496597769492,50,111,48,269.95107103239002,-214.17957443462052,325.72256763015952,539.90214206478004,1,0,539.90214206478004
Labour,PAYEMS,4,month_end,2025-12,Labour Bridge Ridge,short_memory,2025-12-31,2026-01-09,386.59151044643096,50,113,48,200.77304419618474,185.81846625024622,587.36455464261576,401.54608839236948,0,1,1759.7307508948318
Labour,PAYEMS,4,month_end,2025-12,Labour Bridge Ridge,long_memory,2025-12-31,2026-01-09,386.59151044643096,50,113,48,255.56635425741513,131.02515618901583,642.15786470384614,511.13270851483026,0,1,1321.3842704049887
Labour,PAYEMS,5,pre_employment_report,2025-12,Labour Bridge Ridge,short_memory,2026-01-08,2026-01-09,264.94517011732171,50,113,48,206.53886600268322,58.406304114638488,471.48403612000493,413.07773200536644,0,1,497.14077315175132
Labour,PAYEMS,5,pre_employment_report,2025-12,Labour Bridge Ridge,long_memory,2026-01-08,2026-01-09,264.94517011732171,50,113,48,230.67699877891579,34.268171338405921,495.6221688962375,461.35399755783158,1,0,461.35399755783158
